rank,lemma,pos,popularity_count,pos_majority_ratio
3896,considerable,ADJ,18,1.0
3897,yacimiento,NOUN,18,1.0
3898,monumental,ADJ,18,0.777778
3900,transcurrir,VERB,18,1.0
3901,realista,ADJ,18,0.888889
3902,variar,VERB,18,1.0
3903,transcurso,NOUN,18,1.0
3904,electrón,NOUN,18,1.0
3905,desembocar,VERB,18,1.0
3906,mención,NOUN,18,1.0
3907,nulo,ADJ,18,0.888889
3908,bienestar,NOUN,18,0.888889
3910,nube,NOUN,18,1.0
3912,ingrediente,NOUN,18,1.0
3913,particularmente,ADV,18,1.0
3914,secuestro,NOUN,18,1.0
3915,lema,NOUN,18,1.0
3916,semestre,NOUN,18,1.0
3917,sonoro,ADJ,18,1.0
3919,descendiente,NOUN,18,0.833333
3921,fronterizo,ADJ,18,1.0
3922,romántico,ADJ,18,0.888889
3923,deterioro,NOUN,18,1.0
3926,prohibido,ADJ,18,1.0
3927,liberación,NOUN,18,0.777778
3928,síntoma,NOUN,18,1.0
3929,vano,NOUN,18,0.722222
3930,perjudicar,VERB,18,1.0
3931,procesador,NOUN,18,0.888889
3933,ligeramente,ADV,18,1.0
3934,recepción,NOUN,18,1.0
3936,limpiar,VERB,18,1.0
3937,bola,NOUN,18,0.944444
3938,librar,VERB,18,0.944444
3939,rama,NOUN,18,0.944444
3940,conservación,NOUN,18,0.944444
3941,inmueble,NOUN,18,0.944444
3944,captar,VERB,18,1.0
3945,duplicar,VERB,18,1.0
3948,precioso,ADJ,18,1.0
3949,visible,ADJ,18,1.0
3950,testimonio,NOUN,18,1.0
3951,editor,NOUN,18,1.0
3952,postre,NOUN,18,1.0
3954,rumbo,NOUN,18,0.888889
3955,fresco,ADJ,18,0.777778
3956,secretaria,NOUN,18,0.777778
3959,coronar,VERB,18,1.0
3960,protestar,VERB,18,1.0
3961,extinción,NOUN,18,1.0
3963,pasaporte,NOUN,18,0.944444
3964,alertar,VERB,18,1.0
3965,vestir,VERB,18,1.0
3967,estructural,ADJ,18,1.0
3968,medieval,ADJ,18,0.944444
3969,cursar,VERB,18,1.0
3972,arroyo,NOUN,18,0.666667
3973,cura,NOUN,18,1.0
3975,litro,NOUN,18,1.0
3976,bacteria,NOUN,18,1.0
3977,introducción,NOUN,18,1.0
3978,compensación,NOUN,18,1.0
3979,vocación,NOUN,18,1.0
3980,desplazamiento,NOUN,18,0.944444
3981,invadir,VERB,18,1.0
3982,aguantar,VERB,18,1.0
3984,estallar,VERB,18,1.0
3985,mentira,NOUN,18,0.888889
3986,descuento,NOUN,18,0.944444
3988,alejado,ADJ,18,1.0
3989,afirmación,NOUN,18,1.0
3990,incumplimiento,NOUN,18,1.0
3991,proveedor,NOUN,18,1.0
3992,pluma,NOUN,18,1.0
3993,mérito,NOUN,18,0.888889
3994,croata,NOUN,18,0.611111
3995,entusiasmo,NOUN,18,1.0
3996,carbón,NOUN,18,0.944444
3997,profundamente,ADV,18,0.944444
3998,liderazgo,NOUN,18,0.944444
3999,ocupado,ADJ,18,1.0
4000,conversar,VERB,18,1.0
4002,fascista,ADJ,18,0.555556
4003,equivocar,VERB,18,1.0
4004,patria,NOUN,18,1.0
4005,peaje,NOUN,18,1.0
4006,desviar,VERB,18,0.944444
4007,coincidencia,NOUN,18,1.0
4008,constatar,VERB,18,1.0
4009,contradicción,NOUN,18,1.0
4010,lesionado,ADJ,18,0.888889
4011,cafetero,ADJ,18,0.888889
4012,alineación,NOUN,18,1.0
4013,felicitar,VERB,18,1.0
4014,mayorista,ADJ,18,0.888889
4015,comparecer,VERB,18,1.0
4016,implicado,ADJ,18,1.0
4017,agresor,NOUN,18,0.888889
4021,globalización,NOUN,18,1.0
4025,nuevo,ADJ,18,1.0
4028,anunciado,ADJ,18,1.0
4034,sufragio,NOUN,18,1.0
4037,yen,NOUN,18,1.0
4044,febrero,NOUN,18,1.0
4047,élite,NOUN,17,1.0
4049,exitoso,ADJ,17,1.0
4051,catedrático,NOUN,17,0.941176
4052,hueco,NOUN,17,0.882353
4053,marqués,NOUN,17,0.705882
4055,desafío,NOUN,17,1.0
4056,infantería,NOUN,17,0.705882
4057,bus,NOUN,17,0.882353
4058,nobleza,NOUN,17,1.0
4061,electo,ADJ,17,0.764706
4063,fragmento,NOUN,17,1.0
4064,hilo,NOUN,17,1.0
4065,altamente,ADV,17,1.0
4066,orientación,NOUN,17,1.0
4067,especificar,VERB,17,0.882353
4068,evaluación,NOUN,17,1.0
4069,encargo,NOUN,17,1.0
4070,músculo,NOUN,17,1.0
4071,gala,NOUN,17,0.941176
4072,reconstrucción,NOUN,17,1.0
4073,sustitución,NOUN,17,0.941176
4074,finlandés,NOUN,17,0.705882
4075,previamente,ADV,17,1.0
4076,importación,NOUN,17,1.0
4077,arzobispo,NOUN,17,0.941176
4078,restricción,NOUN,17,1.0
4079,suscitar,VERB,17,1.0
4080,transparente,ADJ,17,1.0
4081,satisfacer,VERB,17,1.0
4082,cultivar,VERB,17,0.941176
4083,orgullo,NOUN,17,1.0
4084,desalojar,VERB,17,1.0
4085,espiritual,ADJ,17,1.0
4086,terrestre,ADJ,17,0.941176
4087,residuo,NOUN,17,1.0
4088,estimular,VERB,17,1.0
4091,dibujo,NOUN,17,1.0
4092,actualizar,VERB,17,1.0
4095,configurar,VERB,17,1.0
4097,invitación,NOUN,17,1.0
4100,urbanístico,ADJ,17,1.0
4101,mítico,ADJ,17,0.882353
4103,dama,NOUN,17,0.764706
4104,suma,NOUN,17,0.941176
4105,principios,NOUN,17,1.0
4106,diseñador,NOUN,17,0.941176
4108,patio,NOUN,17,0.941176
4109,convencional,ADJ,17,1.0
4110,sucesivo,ADJ,17,0.941176
4111,tanque,NOUN,17,1.0
4112,liberalización,NOUN,17,1.0
4114,enamorar,VERB,17,1.0
4115,inquietud,NOUN,17,1.0
4116,bebida,NOUN,17,1.0
4117,mercancía,NOUN,17,1.0
4118,formalmente,ADV,17,1.0
4120,mental,ADJ,17,1.0
4121,agotar,VERB,17,1.0
4122,abonar,VERB,17,1.0
4123,procurar,VERB,17,1.0
4124,extendido,ADJ,17,1.0
4125,mediterráneo,ADJ,17,0.647059
4126,milla,NOUN,17,0.823529
4127,severo,ADJ,17,0.941176
4128,variable,ADJ,17,0.529412
4129,reglamento,NOUN,17,0.941176
4130,aterrizar,VERB,17,1.0
4131,proteína,NOUN,17,1.0
4132,noveno,ADJ,17,0.882353
4133,llano,NOUN,17,0.470588
4134,rigor,NOUN,17,1.0
4135,independentista,ADJ,17,0.705882
4136,depresión,NOUN,17,0.941176
4137,pelota,NOUN,17,1.0
4138,rango,NOUN,17,1.0
4139,certamen,NOUN,17,1.0
4140,almacén,NOUN,17,1.0
4141,violación,NOUN,17,1.0
4142,recogida,NOUN,17,1.0
4143,subvención,NOUN,17,1.0
4145,borrador,NOUN,17,0.941176
4146,colocado,ADJ,17,0.823529
4147,paralizar,VERB,17,1.0
4148,fundamentalmente,ADV,17,1.0
4149,prima,NOUN,17,0.882353
4151,centenario,NOUN,17,0.764706
4152,set,NOUN,17,0.941176
4153,excluir,VERB,17,1.0
4154,embarazado,ADJ,17,0.941176
4156,enfermo,NOUN,17,0.823529
4157,azar,NOUN,17,1.0
4158,candidata,NOUN,17,1.0
4159,convicción,NOUN,17,1.0
4161,humanitario,ADJ,17,0.941176
4162,prevención,NOUN,17,1.0
4164,indefinido,ADJ,17,0.823529
4165,pívot,NOUN,17,1.0
4166,retorno,NOUN,17,1.0
4167,huella,NOUN,17,1.0
4168,vendedor,NOUN,17,1.0
4169,neto,ADJ,17,0.941176
4170,genio,NOUN,17,0.941176
4171,pesidir,VERB,17,1.0
4172,adjudicar,VERB,17,1.0
4173,rebelión,NOUN,17,0.941176
4174,sometido,ADJ,17,0.941176
4175,recibido,ADJ,17,1.0
4176,evolucionar,VERB,17,1.0
4177,perfección,NOUN,17,1.0
4178,checo,ADJ,17,0.705882
4180,apelación,NOUN,17,1.0
4190,producido,ADJ,17,1.0
4212,fiebre,NOUN,16,1.0
4214,cancelar,VERB,16,1.0
4215,seguimiento,NOUN,16,1.0
4216,distinción,NOUN,16,1.0
4217,narrar,VERB,16,1.0
4218,certificar,VERB,16,1.0
4220,acercamiento,NOUN,16,1.0
4221,ofensiva,NOUN,16,1.0
4222,combatiente,NOUN,16,0.9375
4223,íntimo,ADJ,16,1.0
4224,arqueológico,ADJ,16,0.9375
4225,descripción,NOUN,16,1.0
4226,abarcar,VERB,16,1.0
4227,pasión,NOUN,16,0.875
4228,progresivo,ADJ,16,0.9375
4229,fantasma,NOUN,16,0.6875
4230,suministro,NOUN,16,1.0
4231,desastre,NOUN,16,1.0
4232,representativo,ADJ,16,1.0
4233,enfoque,NOUN,16,1.0
4234,definido,ADJ,16,1.0
4235,naufragio,NOUN,16,1.0
4236,implantación,NOUN,16,1.0
4237,incidencia,NOUN,16,1.0
4239,magnífico,ADJ,16,1.0
4240,filipino,ADJ,16,0.875
4241,dorado,ADJ,16,0.75
4242,soledad,NOUN,16,0.6875
4244,compartido,ADJ,16,1.0
4245,basura,NOUN,16,0.9375
4246,centímetro,NOUN,16,1.0
4247,examinar,VERB,16,1.0
4248,amistoso,ADJ,16,0.75
4249,desnudo,ADJ,16,0.6875
4250,elogiar,VERB,16,1.0
4251,accesorio,NOUN,16,0.5625
4253,malagueño,ADJ,16,0.6875
4254,dependiente,ADJ,16,0.5
4255,alojar,VERB,16,1.0
4256,superioridad,NOUN,16,1.0
4257,separado,ADJ,16,0.875
4258,antecedente,NOUN,16,1.0
4260,ruido,NOUN,16,1.0
4261,restauración,NOUN,16,0.9375
4262,agrupación,NOUN,16,1.0
4263,guerrillero,ADJ,16,0.625
4264,cuándo,ADV,16,1.0
4265,parroquia,NOUN,16,1.0
4266,tributo,NOUN,16,1.0
4267,diócesis,NOUN,16,1.0
4268,desencadenar,VERB,16,1.0
4269,sacrificar,VERB,16,1.0
4270,repertorio,NOUN,16,1.0
4271,intermedio,ADJ,16,0.8125
4272,construido,ADJ,16,0.9375
4273,habitualmente,ADV,16,1.0
4274,permitido,ADJ,16,1.0
4276,foco,NOUN,16,1.0
4277,caballería,NOUN,16,0.875
4278,coro,NOUN,16,0.75
4280,desacuerdo,NOUN,16,1.0
4281,matemático,NOUN,16,0.5625
4282,pájaro,NOUN,16,0.9375
4283,castigo,NOUN,16,1.0
4285,desfile,NOUN,16,1.0
4288,muralla,NOUN,16,0.9375
4289,comisaría,NOUN,16,1.0
4290,referéndum,NOUN,16,0.9375
4291,retablo,NOUN,16,1.0
4292,cardenal,NOUN,16,0.8125
4293,funeral,NOUN,16,0.9375
4294,activista,NOUN,16,0.8125
4295,heredar,VERB,16,1.0
4296,bautizar,VERB,16,1.0
4297,ira,NOUN,16,0.8125
4298,simbólico,ADJ,16,1.0
4300,urgente,ADJ,16,1.0
4302,nervioso,ADJ,16,1.0
4303,fomento,NOUN,16,0.75
4304,cesar,VERB,16,1.0
4306,finalista,NOUN,16,0.8125
4307,sequía,NOUN,16,1.0
4308,ladrón,NOUN,16,0.875
4310,ambición,NOUN,16,1.0
4311,deshacer,VERB,16,1.0
4312,colisión,NOUN,16,1.0
4314,derrotado,ADJ,16,1.0
4315,rematar,VERB,16,1.0
4316,extremeño,ADJ,16,0.8125
4317,coordinar,VERB,16,1.0
4319,negativa,NOUN,16,1.0
4320,átomo,NOUN,16,1.0
4321,ostentar,VERB,16,1.0
4322,discípulo,NOUN,16,0.9375
4323,manga,NOUN,16,0.8125
4324,suplente,NOUN,16,0.5625
4325,programar,VERB,16,1.0
4326,acostumbrar,VERB,16,1.0
4327,gratis,ADV,16,0.5625
4328,tripulante,NOUN,16,1.0
4329,convento,NOUN,16,0.875
4330,manejo,NOUN,16,1.0
4331,abandono,NOUN,16,0.9375
4332,narcotráfico,NOUN,16,1.0
4333,intensidad,NOUN,16,1.0
4334,invento,NOUN,16,1.0
4335,credibilidad,NOUN,16,1.0
4336,despido,NOUN,16,1.0
4337,matizar,VERB,16,1.0
4338,aplazar,VERB,16,1.0
4339,reanudar,VERB,16,1.0
4340,paraje,NOUN,16,0.875
4341,incurrir,VERB,16,1.0
4342,cometido,ADJ,16,0.625
4343,adopción,NOUN,16,1.0
4345,panorama,NOUN,16,1.0
4346,satélite,NOUN,16,0.875
4347,desprender,VERB,16,1.0
4348,periodismo,NOUN,16,1.0
4349,mayoritariamente,ADV,16,1.0
4350,sorprendente,ADJ,16,1.0
4351,arrasar,VERB,16,1.0
4352,plenamente,ADV,16,1.0
4353,motivación,NOUN,16,1.0
4354,plantar,VERB,16,0.9375
4355,fumar,VERB,16,1.0
4356,renuncia,NOUN,16,1.0
4357,asiento,NOUN,16,0.9375
4359,molestar,VERB,16,1.0
4360,multar,VERB,16,1.0
4361,callejero,ADJ,16,1.0
4363,herencia,NOUN,16,1.0
4364,enmienda,NOUN,16,1.0
4365,reformista,ADJ,16,0.6875
4371,descalificación,NOUN,16,1.0
4377,mediados,NOUN,16,0.875
4384,dador,ADJ,16,0.5
4401,creativo,ADJ,15,0.933333
4402,alterar,VERB,15,1.0
4403,abuela,NOUN,15,1.0
4404,automático,ADJ,15,0.933333
4405,cartera,NOUN,15,1.0
4406,arquitectónico,ADJ,15,1.0
4407,horizontal,ADJ,15,1.0
4408,admirar,VERB,15,1.0
4409,altar,NOUN,15,1.0
4410,soporte,NOUN,15,0.933333
4412,compatible,ADJ,15,0.933333
4413,cristianismo,NOUN,15,1.0
4414,traducción,NOUN,15,1.0
4415,comúnmente,ADV,15,1.0
4416,misil,NOUN,15,1.0
4417,apariencia,NOUN,15,1.0
4418,nominar,VERB,15,1.0
4420,confuso,ADJ,15,1.0
4424,repercusión,NOUN,15,1.0
4425,pulso,NOUN,15,1.0
4426,transferir,VERB,15,1.0
4429,síntesis,NOUN,15,1.0
4430,desembocadura,NOUN,15,1.0
4431,riguroso,ADJ,15,1.0
4433,nervio,NOUN,15,1.0
4434,alquiler,NOUN,15,1.0
4435,pelear,VERB,15,1.0
4437,rostro,NOUN,15,0.933333
4438,poblador,NOUN,15,1.0
4439,primer,ADJ,15,0.666667
4441,aragonés,ADJ,15,0.8
4442,alcaldía,NOUN,15,1.0
4443,místico,ADJ,15,0.533333
4444,tributario,ADJ,15,0.933333
4445,camarero,NOUN,15,1.0
4446,listo,ADJ,15,0.933333
4448,transacción,NOUN,15,1.0
4450,revuelta,NOUN,15,0.866667
4451,implantar,VERB,15,1.0
4453,inmigración,NOUN,15,1.0
4454,sal,NOUN,15,1.0
4455,delincuente,NOUN,15,0.933333
4456,doctrina,NOUN,15,1.0
4458,singular,ADJ,15,1.0
4459,pata,NOUN,15,1.0
4461,pabellón,NOUN,15,0.933333
4463,risa,NOUN,15,1.0
4464,ligar,VERB,15,0.933333
4465,finanzas,NOUN,15,1.0
4467,docena,NOUN,15,1.0
4469,oído,NOUN,15,0.933333
4470,tolerancia,NOUN,15,1.0
4472,aludir,VERB,15,1.0
4473,bombardear,VERB,15,1.0
4474,mudar,VERB,15,1.0
4475,batallón,NOUN,15,0.933333
4476,artillería,NOUN,15,0.733333
4477,monstruo,NOUN,15,0.866667
4478,cuerda,NOUN,15,0.933333
4479,pistola,NOUN,15,1.0
4480,teclado,NOUN,15,1.0
4481,venganza,NOUN,15,1.0
4482,públicamente,ADV,15,1.0
4483,pico,NOUN,15,1.0
4484,grueso,ADJ,15,0.666667
4486,ganancia,NOUN,15,1.0
4488,enclave,NOUN,15,1.0
4489,decoración,NOUN,15,1.0
4490,ladrillo,NOUN,15,1.0
4491,dominante,ADJ,15,1.0
4493,recogido,ADJ,15,0.933333
4494,aldea,NOUN,15,1.0
4495,demostración,NOUN,15,1.0
4496,nombramiento,NOUN,15,1.0
4498,vengar,VERB,15,1.0
4499,legislador,NOUN,15,0.933333
4500,esfera,NOUN,15,1.0
4501,buzo,NOUN,15,1.0
4502,virrey,NOUN,15,0.933333
4503,debilidad,NOUN,15,1.0
4504,lavar,VERB,15,1.0
4505,nacionalidad,NOUN,15,1.0
4507,bando,NOUN,15,1.0
4508,telenovela,NOUN,15,1.0
4509,pollo,NOUN,15,0.866667
4510,abuelo,NOUN,15,1.0
4511,terapia,NOUN,15,1.0
4512,inmobiliario,ADJ,15,1.0
4513,valioso,ADJ,15,1.0
4514,calma,NOUN,15,1.0
4515,movilizar,VERB,15,1.0
4518,rubio,ADJ,15,0.666667
4519,acero,NOUN,15,0.8
4520,gen,NOUN,15,1.0
4521,ridículo,ADJ,15,0.6
4522,pionero,NOUN,15,0.666667
4523,atmósfera,NOUN,15,1.0
4524,inesperado,ADJ,15,1.0
4525,oso,NOUN,15,0.733333
4526,bolsillo,NOUN,15,0.933333
4527,goleador,NOUN,15,0.933333
4528,labio,NOUN,15,1.0
4530,jubilación,NOUN,15,1.0
4531,seleccionado,ADJ,15,0.533333
4532,controvertido,ADJ,15,1.0
4533,beber,VERB,15,1.0
4534,béisbol,NOUN,15,0.933333
4535,escalera,NOUN,15,0.866667
4537,pecho,NOUN,15,1.0
4538,consola,NOUN,15,1.0
4539,simultáneamente,ADV,15,1.0
4540,disolver,VERB,15,1.0
4541,malestar,NOUN,15,1.0
4543,curiosamente,ADV,15,1.0
4544,racional,ADJ,15,0.933333
4545,guitarrista,NOUN,15,1.0
4546,conducción,NOUN,15,1.0
4547,diagnóstico,NOUN,15,0.866667
4548,designación,NOUN,15,1.0
4549,encarcelar,VERB,15,1.0
4550,costarricense,ADJ,15,0.733333
4551,sagrado,ADJ,15,0.8
4552,misterio,NOUN,15,0.933333
4553,acaso,ADV,15,0.866667
4554,centroamericano,ADJ,15,0.866667
4555,descansar,VERB,15,1.0
4556,indicador,NOUN,15,0.933333
4557,alarma,NOUN,15,0.933333
4558,banquillo,NOUN,15,1.0
4559,solemne,ADJ,15,1.0
4560,absolutamente,ADV,15,1.0
4561,biografía,NOUN,15,0.933333
4562,desbordar,VERB,15,1.0
4563,represión,NOUN,15,1.0
4564,anticipado,ADJ,15,1.0
4565,limitación,NOUN,15,1.0
4566,sobrepasar,VERB,15,1.0
4567,arbitraje,NOUN,15,1.0
4568,concentrado,ADJ,15,1.0
4569,clínico,ADJ,15,0.733333
4571,inclusión,NOUN,15,1.0
4572,resumir,VERB,15,1.0
4573,especulación,NOUN,15,1.0
4574,soñar,VERB,15,1.0
4575,realizador,NOUN,15,1.0
4576,carencia,NOUN,15,1.0
4577,millar,NOUN,15,1.0
4578,iraquí,ADJ,15,0.933333
4579,rojiblanco,ADJ,15,1.0
4580,siniestralidad,NOUN,15,1.0
4583,desempleado,NOUN,15,0.866667
4586,exportador,NOUN,15,0.8
4587,encabezado,ADJ,15,1.0
4602,apilamiento,NOUN,15,1.0
4614,finales,NOUN,15,1.0
4620,referendo,NOUN,15,1.0
4624,mayo,NOUN,15,0.6
4625,baix,ADJ,15,1.0
4628,terror,NOUN,14,0.928571
4632,soberano,ADJ,14,0.642857
4635,dragón,NOUN,14,0.642857
4636,clausura,NOUN,14,0.857143
4638,irlandés,ADJ,14,0.785714
4639,pulgado,NOUN,14,1.0
4640,balcón,NOUN,14,1.0
4641,dibujar,VERB,14,1.0
4644,prisionero,NOUN,14,0.928571
4645,procesado,NOUN,14,0.5
4646,aparcar,VERB,14,1.0
4647,acera,NOUN,14,1.0
4650,exquisito,ADJ,14,1.0
4651,sirio,ADJ,14,0.642857
4653,cúpula,NOUN,14,1.0
4654,laguna,NOUN,14,0.785714
4655,alerta,NOUN,14,0.785714
4656,naranja,NOUN,14,0.571429
4657,meteorológico,ADJ,14,1.0
4658,cantera,NOUN,14,1.0
4659,panel,NOUN,14,1.0
4660,estimación,NOUN,14,1.0
4661,legendario,ADJ,14,0.857143
4662,hábitat,NOUN,14,1.0
4663,integral,ADJ,14,0.928571
4664,verso,NOUN,14,1.0
4665,fuertemente,ADV,14,1.0
4669,bicicleta,NOUN,14,1.0
4670,salsa,NOUN,14,1.0
4671,pastor,NOUN,14,0.857143
4672,magia,NOUN,14,0.857143
4673,almirante,NOUN,14,0.714286
4675,básicamente,ADV,14,1.0
4676,retrato,NOUN,14,1.0
4678,aval,NOUN,14,1.0
4679,golpista,ADJ,14,0.5
4681,identificación,NOUN,14,1.0
4683,comodidad,NOUN,14,1.0
4684,preliminar,ADJ,14,1.0
4685,complementario,ADJ,14,0.928571
4686,desesperado,ADJ,14,1.0
4687,encanto,NOUN,14,0.928571
4689,estudir,VERB,14,1.0
4691,fusionar,VERB,14,1.0
4693,dieta,NOUN,14,0.928571
4694,llorar,VERB,14,1.0
4695,humo,NOUN,14,1.0
4696,retroceder,VERB,14,1.0
4697,célebre,ADJ,14,1.0
4698,embarque,NOUN,14,1.0
4699,apoderar,VERB,14,1.0
4701,espacial,ADJ,14,0.928571
4702,excavación,NOUN,14,1.0
4704,depositar,VERB,14,1.0
4705,taxista,NOUN,14,1.0
4706,monarquía,NOUN,14,1.0
4707,embarazo,NOUN,14,1.0
4708,descontento,NOUN,14,0.857143
4710,merced,NOUN,14,0.857143
4711,trama,NOUN,14,0.928571
4712,vigilar,VERB,14,1.0
4713,paraguayo,ADJ,14,0.642857
4714,rincón,NOUN,14,0.928571
4715,jurisdicción,NOUN,14,1.0
4716,perdonar,VERB,14,1.0
4718,alegre,ADJ,14,0.785714
4719,membrana,NOUN,14,1.0
4721,sucesión,NOUN,14,1.0
4722,concurrir,VERB,14,1.0
4723,comedor,NOUN,14,0.928571
4724,vaca,NOUN,14,1.0
4726,ciertamente,ADV,14,1.0
4727,utilizado,ADJ,14,1.0
4728,desaparecido,ADJ,14,0.642857
4729,cerdo,NOUN,14,1.0
4730,gay,ADJ,14,0.857143
4731,poblar,VERB,14,1.0
4732,primitivo,ADJ,14,0.928571
4733,traslado,NOUN,14,1.0
4734,contribución,NOUN,14,1.0
4735,coral,NOUN,14,0.571429
4736,premiar,VERB,14,1.0
4737,órbita,NOUN,14,1.0
4738,tesoro,NOUN,14,0.857143
4739,mono,NOUN,14,0.642857
4740,cariño,NOUN,14,1.0
4741,placer,NOUN,14,1.0
4742,paciencia,NOUN,14,0.928571
4743,disminución,NOUN,14,1.0
4744,antena,NOUN,14,0.714286
4745,gasolinera,NOUN,14,1.0
4746,grandeza,NOUN,14,0.928571
4747,mixto,ADJ,14,1.0
4748,homónimo,ADJ,14,1.0
4749,presenciar,VERB,14,1.0
4750,civilización,NOUN,14,1.0
4751,estética,NOUN,14,1.0
4752,profundizar,VERB,14,1.0
4753,ocio,NOUN,14,1.0
4754,humilde,ADJ,14,1.0
4755,escritura,NOUN,14,1.0
4756,acelerar,VERB,14,1.0
4758,descarga,NOUN,14,0.928571
4759,atento,ADJ,14,1.0
4760,cenar,VERB,14,1.0
4761,agarrar,VERB,14,1.0
4762,instalado,ADJ,14,1.0
4763,polaco,ADJ,14,0.785714
4764,maduro,ADJ,14,0.928571
4766,muchacho,NOUN,14,1.0
4767,discreto,ADJ,14,1.0
4768,paralizado,ADJ,14,1.0
4769,ritual,NOUN,14,0.642857
4770,sucre,NOUN,14,0.714286
4771,protocolo,NOUN,14,1.0
4772,broma,NOUN,14,1.0
4773,llamamiento,NOUN,14,1.0
4774,ortodoxo,ADJ,14,0.928571
4775,atómico,ADJ,14,1.0
4776,hindú,NOUN,14,0.642857
4777,receptor,NOUN,14,0.857143
4778,vergüenza,NOUN,14,1.0
4779,exilio,NOUN,14,1.0
4780,semanal,ADJ,14,1.0
4781,dificultar,VERB,14,1.0
4782,combinado,NOUN,14,0.571429
4783,misionero,NOUN,14,0.5
4784,reconstruir,VERB,14,1.0
4785,determinación,NOUN,14,1.0
4788,visto,ADJ,14,0.785714
4789,atletismo,NOUN,14,0.857143
4790,multiplicar,VERB,14,1.0
4791,ganadería,NOUN,14,1.0
4792,acostumbrado,ADJ,14,1.0
4793,adhesión,NOUN,14,1.0
4795,desventaja,NOUN,14,1.0
4796,navegar,VERB,14,1.0
4797,levantamiento,NOUN,14,1.0
4798,contraer,VERB,14,1.0
4799,saldar,VERB,14,1.0
4800,atracción,NOUN,14,0.928571
4801,rezar,VERB,14,0.928571
4802,movilización,NOUN,14,1.0
4803,oleada,NOUN,14,1.0
4804,elaborado,ADJ,14,1.0
4805,acumulado,ADJ,14,1.0
4806,prórroga,NOUN,14,1.0
4807,vestuario,NOUN,14,1.0
4808,bursátil,ADJ,14,1.0
4809,grada,NOUN,14,1.0
4810,reafirmar,VERB,14,1.0
4811,aplazamiento,NOUN,14,1.0
4820,tomado,ADJ,14,1.0
4821,era,NOUN,14,0.928571
4829,canalizar,VERB,14,1.0
4845,incumplir,VERB,13,1.0
4846,oral,ADJ,13,1.0
4847,prestigioso,ADJ,13,1.0
4850,fármaco,NOUN,13,1.0
4851,invicto,ADJ,13,0.692308
4852,catálogo,NOUN,13,0.846154
4854,tripulación,NOUN,13,1.0
4856,porteño,ADJ,13,0.769231
4857,guiar,VERB,13,1.0
4858,estatua,NOUN,13,1.0
4860,regimiento,NOUN,13,0.538462
4861,recortar,VERB,13,1.0
4862,filmar,VERB,13,1.0
4863,forestal,ADJ,13,0.923077
4864,ruina,NOUN,13,1.0
4866,colina,NOUN,13,1.0
4867,volcar,VERB,13,1.0
4868,curiosidad,NOUN,13,1.0
4869,administrador,NOUN,13,1.0
4870,periodístico,ADJ,13,1.0
4871,flamenco,ADJ,13,0.615385
4873,requerimiento,NOUN,13,1.0
4874,cáncer,NOUN,13,1.0
4875,retiro,NOUN,13,0.769231
4876,hacienda,NOUN,13,0.692308
4877,arreglo,NOUN,13,1.0
4878,húmedo,ADJ,13,0.923077
4880,túnel,NOUN,13,0.923077
4882,denso,ADJ,13,1.0
4883,verificar,VERB,13,1.0
4884,llover,VERB,13,1.0
4885,donar,VERB,13,1.0
4886,horizonte,NOUN,13,1.0
4888,maravilla,NOUN,13,0.923077
4889,proximidad,NOUN,13,1.0
4891,crucero,NOUN,13,1.0
4892,aprendizaje,NOUN,13,1.0
4893,césped,NOUN,13,1.0
4894,escultor,NOUN,13,1.0
4895,curva,NOUN,13,0.923077
4896,sucesor,NOUN,13,1.0
4898,restaurar,VERB,13,1.0
4899,gemelo,NOUN,13,0.615385
4900,cima,NOUN,13,1.0
4902,extra,ADJ,13,0.769231
4903,ficha,NOUN,13,0.615385
4904,profesionalidad,NOUN,13,1.0
4906,excusa,NOUN,13,1.0
4907,muñeca,NOUN,13,1.0
4908,incidir,VERB,13,1.0
4909,sobrino,NOUN,13,1.0
4912,extremadamente,ADV,13,1.0
4913,automáticamente,ADV,13,1.0
4914,consagrar,VERB,13,1.0
4915,brillo,NOUN,13,1.0
4916,esforzar,VERB,13,1.0
4918,legítimo,ADJ,13,1.0
4919,potable,ADJ,13,1.0
4921,obsesión,NOUN,13,1.0
4922,curar,VERB,13,1.0
4923,empeño,NOUN,13,1.0
4924,lanza,NOUN,13,0.923077
4925,víspera,NOUN,13,1.0
4926,secuestrar,VERB,13,1.0
4927,violín,NOUN,13,1.0
4928,enfocar,VERB,13,1.0
4930,ayudante,NOUN,13,1.0
4931,tortuga,NOUN,13,1.0
4932,diputada,NOUN,13,1.0
4934,aeronave,NOUN,13,1.0
4935,peculiar,ADJ,13,1.0
4936,piano,NOUN,13,0.769231
4937,pescado,NOUN,13,1.0
4938,meridional,ADJ,13,0.923077
4939,localización,NOUN,13,1.0
4941,discriminación,NOUN,13,1.0
4942,percepción,NOUN,13,1.0
4943,alargar,VERB,13,1.0
4945,extradición,NOUN,13,1.0
4947,armamento,NOUN,13,1.0
4948,tabaco,NOUN,13,0.923077
4949,municipalidad,NOUN,13,0.846154
4950,ideológico,ADJ,13,1.0
4951,nieto,NOUN,13,0.692308
4952,decretar,VERB,13,1.0
4953,radicar,VERB,13,1.0
4954,suministrar,VERB,13,1.0
4955,experimentado,ADJ,13,1.0
4956,clasificado,ADJ,13,0.538462
